0,0,0
25880,1450,47
25966,1450,47
26043,1450,47
26120,1450,47
26196,1450,47
26273,1450,47
26350,1450,47
26427,1450,47
26504,1450,47
26591,1450,47
26668,1450,47
26744,1450,47
26821,1450,47
26898,1450,47
26975,1450,47
27052,1450,47
27128,1450,47
27205,1450,47
27282,1450,47
27359,1450,47
27436,1450,47
27512,1450,47
27589,1450,47
27666,1450,47
27743,1450,47
27820,1450,47
27896,1450,47
27973,1450,47
28050,1450,47
28127,1450,47
28204,1450,47
28280,1450,47
28357,1450,47
28434,1450,47
28511,1450,47
28588,1450,47
28664,1450,47
28741,1450,47
28818,1450,47
28895,1450,47
28972,1450,47
29048,1450,47
29125,1450,47
29202,1450,47
29279,1450,47
29356,1450,47
29432,1450,47
29509,1450,47
29586,1450,47
29663,1582,47
29740,1582,47
29816,1582,47
29893,1582,47
29970,1582,47
30047,1582,47
30124,1582,47
30200,1582,47
30277,1582,47
30354,1582,47
30431,1582,47
30508,1582,51
30584,1582,51
30661,1582,51
30738,1582,51
30815,1582,51
30892,1582,51
30968,1582,51
31045,1582,51
31122,1582,51
31199,1582,51
31276,1582,51
31352,1582,51
31429,1582,51
31506,1582,52
31583,1582,52
31660,1582,52
31736,1582,52
31813,1582,52
31890,1582,52
31967,1582,52
32044,1582,52
32120,1582,52
32197,1582,52
32274,1582,52
32351,1582,52
32428,1582,52
32504,1582,53
32581,1582,53
32658,1582,53
32735,1582,53
32812,1582,53
32888,1582,53
32965,1582,53
33042,1582,53
33119,1582,53
33196,1582,53
33272,1582,53
33349,1582,53
33426,1582,53
33503,1582,52
33580,1582,52
33656,1582,52
33733,1582,52
33810,1582,52
33887,1582,52
33964,1582,52
34040,1582,52
34117,1582,52
34194,1582,52
34271,1582,52
34348,1582,52
34424,1582,52
34501,1582,52
34578,1582,52
34655,1582,52
34732,1582,52
34808,1582,52
34885,1582,52
34962,1582,52
35039,1582,52
35116,1582,52
35192,1582,52
35269,1582,52
35346,1582,52
35423,1582,52
35500,1582,52
35576,1582,52
35653,1582,52
35730,1582,52
35807,1582,52
35884,1582,52
35960,1582,52
36037,1582,52
36114,1582,52
36191,1582,52
36268,1582,52
36344,1800,52
36421,1800,52
36498,1800,52
36575,1800,53
36652,1800,53
36728,1800,53
36805,1800,53
36882,1800,53
36959,1800,53
37036,1800,53
37112,1800,53
37189,1800,53
37266,1800,53
37343,1800,53
37420,1800,53
37496,1800,53
37573,1800,63
37650,1800,63
37727,1800,63
37804,1800,63
37880,1800,63
37957,1800,63
38034,1800,63
38111,1800,63
38188,1800,63
38264,1800,63
38341,1800,63
38418,1800,63
38495,1800,63
38572,1800,62
38648,1800,62
38725,1800,62
38802,1800,62
38879,1800,62
38956,1800,62
39032,1800,62
39109,1800,62
39186,1800,62
39263,1800,62
39340,1800,62
39416,1800,62
39493,1800,62
39570,1800,62
39647,1800,62
39724,1800,62
39800,1800,62
39877,1800,62
39954,1800,62
40031,1800,62
40108,1800,62
40184,1800,62
40261,1800,62
40338,1800,62
40415,1800,62
40492,1800,62
40568,1800,62
40645,1800,62
40722,1800,62
40799,1800,62
40876,1800,62
40952,1800,62
41029,1800,62
41106,1800,62
41183,1800,62
41260,1800,62
41336,1800,62
41413,1800,62
41490,1800,62
41567,1800,62
41644,1800,62
41720,1800,62
41797,1800,62
41874,1800,62
41951,1800,62
42028,1800,62
42104,1800,62
42181,1800,62
42258,1800,62
42335,1800,62
42412,1800,62
42488,1800,62
42565,1800,62
42642,1800,62
42719,1800,62
42796,1800,62
42872,1800,62
42949,1800,62
43026,1800,62
43103,1800,62
43180,1800,62
43256,1800,62
43333,1800,62
43410,1800,62
43487,1800,62
43564,1800,62
43640,1800,62
43717,1800,62
43794,1800,62
43871,1800,62
43948,1800,62
44024,1800,62
44101,1800,62
44178,1800,62
44255,1800,62
44332,1800,62
44408,1800,62
44485,1800,62
44562,1800,62
44639,1800,62
44716,1800,62
44792,1800,62
44869,1800,62
44946,1800,62
45023,1800,62
45100,1800,62
45176,1800,62
45253,1800,62
45330,1800,62
45407,1800,62
45484,1800,62
45560,1800,61
45637,1800,61
45714,1800,61
45791,1800,61
45868,1800,61
45944,1800,61
46021,1800,61
46098,1800,61
46175,1800,61
46252,1800,61
46328,1800,61
46405,1800,61
46482,1800,61
46559,1800,61
46636,1800,61
46712,1800,61
46789,1800,61
46866,1800,61
46943,1800,61
47020,1800,61
47096,1800,61
47173,1800,61
47250,1800,61
47327,1800,61
47404,1800,61
47480,1800,61
47557,1800,62
47634,1800,62
47711,1800,62
47788,1800,62
47864,1800,62
47941,1800,62
48018,1800,62
48095,1800,62
48172,1800,62
48248,1800,62
48325,1800,62
48402,1800,62
48479,1800,62
48556,1800,61
48632,1800,61
48709,1800,61
48786,1800,61
48863,1692,61
48940,1692,61
49016,1692,61
49093,1692,61
49170,1692,61
49247,1692,61
49324,1692,61
49400,1692,61
49477,1692,61
49554,1692,58
49631,1692,58
49708,1692,58
49784,1692,58
49861,1692,58
49938,1692,58
50015,1692,58
50092,1692,58
50168,1692,58
50245,1692,58
50322,1692,58
50399,1692,58
50476,1692,58
50552,1692,56
50629,1692,56
50706,1692,56
50783,1692,56
50860,1692,56
50936,1692,56
51013,1692,56
51090,1692,56
51167,1692,56
51244,1692,56
51320,1692,56
51397,1692,56
51474,1692,56
51551,1692,56
51628,1692,56
51704,1800,56
51781,1800,56
51858,1800,56
51935,1800,56
52012,1800,56
52088,1800,56
52165,1800,56
52242,1800,56
52319,1800,56
52396,1800,56
52472,1800,56
52549,1800,56
52626,1800,61
52703,1800,61
52780,1800,61
52856,1800,61
52933,1800,61
53010,1800,61
53087,1800,61
53164,1800,61
53240,1800,61
53317,1800,61
53394,1800,61
53471,1800,61
53548,1800,61
53624,1000,62
53701,1000,62
53778,1000,62
53855,1000,62
53932,1000,62
54008,1000,62
54085,1000,62
54162,1000,62
54239,1000,62
54316,1000,62
54392,1000,62
54469,1000,62
54546,1000,62
54623,1000,18
54700,1000,18
54776,1000,18
54853,1000,18
54930,1000,18
55007,1000,18
55084,1000,18
55160,1000,18
55237,1000,18
55314,1000,18
55391,1000,18
55468,1000,18
55544,1000,18
55621,1000,0
55698,1000,0
55775,1000,0
55852,1000,0
55928,1000,0
56005,1000,0
56082,1000,0
56159,1000,0
56236,1000,0
56312,1000,0
56389,1000,0
56466,1000,0
56543,1000,0
56620,1000,0
56696,1000,0
56773,1000,0
56850,1000,0
56927,1000,0
57004,1000,0
57080,1000,0
57157,1000,0
57234,1000,0
57311,1000,0
57388,1000,0
57464,1000,0
57541,1000,0
57618,1000,0
57695,1000,0
57772,1000,0
57848,1000,0
57925,1000,0
58002,1000,0
58079,1000,0
58156,1000,0
58232,1000,0
58309,1000,0
58386,1000,0
58463,1000,0
