0,0,0
35861,1582,48
35896,1582,48
35928,1582,48
35959,1582,48
35993,1582,48
36028,1582,48
36063,1582,48
36094,1582,48
36126,1582,48
36158,1582,48
36193,1582,48
36224,1582,48
36258,1582,48
36290,1582,48
36325,1582,48
36360,1582,48
36391,1582,50
36423,1582,50
36454,1582,50
36486,1582,50
36517,1582,50
36549,1582,50
36581,1582,50
36616,1582,50
36647,1582,50
36679,1582,50
36711,1582,50
36743,1582,50
36776,1582,50
36808,1582,50
36814,1582,50
36840,1582,50
36857,1582,50
36864,1582,50
36881,1582,50
36900,1582,50
36918,1582,50
36938,1582,50
36959,1582,50
36964,1582,50
36981,1582,50
37002,1582,50
37016,1582,50
37033,1582,50
37053,1582,50
37059,1582,50
37080,1582,50
37099,1582,50
37118,1582,50
37138,1582,50
37158,1582,50
37178,1582,50
37197,1582,50
37218,1582,50
37237,1582,50
37257,1582,50
37276,1582,50
37297,1582,50
37316,1582,50
37336,1582,50
37356,1582,50
37376,1582,54
37395,1582,54
37415,1582,54
37435,1582,54
37454,1582,54
37474,1582,54
37494,1582,54
37514,1582,54
37533,1582,54
37554,1582,54
37573,1582,54
37593,1582,54
37613,1582,54
37633,1582,54
37652,1582,54
37671,1582,54
37692,1582,54
37711,1582,54
37731,1800,54
37751,1800,54
37771,1800,54
37790,1800,54
37810,1800,54
37830,1800,54
37850,1800,54
37869,1800,54
37890,1800,54
37909,1800,54
37928,1800,54
37949,1800,54
37968,1800,54
37988,1800,54
38007,1800,54
38028,1800,54
38047,1800,54
38067,1800,54
38087,1800,54
38107,1800,54
38126,1800,54
38147,1800,54
38166,1800,54
38185,1800,54
38205,1800,54
38225,1800,54
38245,1800,54
38264,1800,54
38285,1800,54
38304,1800,54
38324,1800,54
38344,1800,54
38364,1800,54
38383,1800,59
38403,1800,59
38423,1800,59
38443,1800,59
38462,1800,59
38482,1800,59
38502,1800,59
38521,1800,59
38541,1800,59
38561,1800,59
38581,1800,59
38600,1800,59
38621,1800,59
38640,1800,59
38660,1800,59
38680,1800,59
38700,1800,59
38719,1800,59
38738,1800,59
38759,1800,59
38778,1800,59
38798,1800,59
38818,1800,59
38838,1800,59
38857,1800,59
38878,1800,59
38897,1800,59
38917,1800,59
38936,1800,59
38957,1800,59
38976,1800,59
38995,1800,59
39016,1800,59
39035,1800,59
39055,1800,59
39074,1800,59
39095,1800,59
39114,1800,59
39134,1800,59
39154,1800,59
39174,1800,59
39193,1800,59
39214,1800,59
39233,1800,59
39252,1800,59
39272,1800,59
39292,1800,59
39312,1800,59
39331,1800,59
39352,1800,59
39371,1800,59
39391,1800,64
39411,1800,64
39431,1800,64
39450,1800,64
39470,1800,64
39490,1800,64
39510,1800,64
39529,1800,64
39549,1800,64
39569,1800,64
39588,1800,64
39609,1800,64
39628,1800,64
39648,1800,64
39667,1800,64
39688,1800,64
39707,1800,64
39727,1800,64
39747,1800,64
39767,1800,64
39786,1800,64
39805,1800,64
39826,1800,64
39845,1800,64
39865,1800,64
39885,1800,64
39905,1800,64
39924,1800,64
39945,1800,64
39964,1800,64
39984,1800,64
40003,1800,64
40024,1800,64
40043,1800,64
40062,1800,64
40083,1800,64
40102,1800,64
40122,1800,64
40142,1800,64
