Time Diff, Data, meas
41499,0,REVCNT
41501,0,RPM
41502,0,TPS
41502,109,MAP
41521,0,REVCNT
41524,0,RPM
41524,0,TPS
41525,109,MAP
41547,0,REVCNT
41550,0,RPM
41550,0,TPS
41551,109,MAP
41569,0,REVCNT
41572,0,RPM
41573,0,TPS
41573,109,MAP
41592,494,ACC1X
41595,520,ACC1Y
41596,603,ACC1Z
41597,0,CHIP1T
41614,0,REVCNT
41617,0,RPM
41617,0,TPS
41618,109,MAP
41635,0,REVCNT
41638,0,RPM
41639,0,TPS
41639,109,MAP
41662,0,REVCNT
41665,0,RPM
41670,0,TPS
41670,109,MAP
41689,0,REVCNT
41692,0,RPM
41692,0,TPS
41693,109,MAP
41712,494,ACC1X
41715,520,ACC1Y
41716,602,ACC1Z
41717,0,CHIP1T
41734,0,REVCNT
41737,0,RPM
41738,0,TPS
41738,109,MAP
41756,0,REVCNT
41759,0,RPM
41759,0,TPS
41760,109,MAP
41783,0,REVCNT
41786,0,RPM
41786,0,TPS
41787,109,MAP
41804,0,REVCNT
41807,0,RPM
41808,0,TPS
41808,109,MAP
41829,494,ACC1X
41832,520,ACC1Y
41833,602,ACC1Z
41833,0,CHIP1T
41850,0,REVCNT
41853,0,RPM
41853,0,TPS
41854,109,MAP
41878,0,REVCNT
41881,0,RPM
41881,0,TPS
41882,109,MAP
41904,0,REVCNT
41907,0,RPM
41908,0,TPS
41909,109,MAP
41926,0,REVCNT
41929,0,RPM
41929,0,TPS
41930,109,MAP
41950,494,ACC1X
41953,520,ACC1Y
41954,602,ACC1Z
41955,0,CHIP1T
41971,0,REVCNT
41974,0,RPM
41974,0,TPS
41975,109,MAP
41993,0,REVCNT
41996,0,RPM
41997,0,TPS
41997,109,MAP
42019,0,REVCNT
42022,0,RPM
42022,0,TPS
42023,109,MAP
42041,0,REVCNT
42044,0,RPM
42045,0,TPS
42045,109,MAP
42065,494,ACC1X
42068,520,ACC1Y
42068,602,ACC1Z
42074,0,CHIP1T
42090,0,REVCNT
42093,0,RPM
42093,0,TPS
42094,109,MAP
42112,0,REVCNT
42115,0,RPM
42116,0,TPS
42116,109,MAP
42138,0,REVCNT
42141,0,RPM
42141,0,TPS
42142,109,MAP
42160,0,REVCNT
42163,0,RPM
42164,0,TPS
42164,109,MAP
42184,494,ACC1X
42187,520,ACC1Y
42188,603,ACC1Z
42188,0,CHIP1T
42205,0,REVCNT
42208,0,RPM
42209,0,TPS
42209,109,MAP
42227,0,REVCNT
42230,0,RPM
42230,0,TPS
42231,109,MAP
42253,0,REVCNT
42256,0,RPM
42257,0,TPS
42257,109,MAP
42275,0,REVCNT
42278,0,RPM
42285,0,TPS
42286,109,MAP
42305,494,ACC1X
42308,520,ACC1Y
42308,602,ACC1Z
42309,0,CHIP1T
42326,0,REVCNT
42329,0,RPM
42330,0,TPS
42330,109,MAP
42348,0,REVCNT
42351,0,RPM
42351,0,TPS
42352,109,MAP
42374,0,REVCNT
42377,0,RPM
42378,0,TPS
42378,109,MAP
42396,0,REVCNT
42399,0,RPM
42399,0,TPS
42400,109,MAP
42420,494,ACC1X
42423,520,ACC1Y
42424,602,ACC1Z
42424,0,CHIP1T
42441,0,REVCNT
42444,0,RPM
42444,0,TPS
42445,109,MAP
42463,0,REVCNT
42466,0,RPM
42466,0,TPS
42467,109,MAP
42489,0,REVCNT
42497,0,RPM
42497,0,TPS
42498,109,MAP
42515,0,REVCNT
42518,0,RPM
42519,0,TPS
42519,109,MAP
42539,494,ACC1X
42542,520,ACC1Y
42543,602,ACC1Z
42544,0,CHIP1T
42560,0,REVCNT
42563,0,RPM
42563,0,TPS
42564,109,MAP
42582,0,REVCNT
42585,0,RPM
42586,0,TPS
42586,109,MAP
42609,0,REVCNT
42612,0,RPM
42612,0,TPS
42613,109,MAP
42631,0,REVCNT
42634,0,RPM
42635,0,TPS
42635,109,MAP
42655,494,ACC1X
42658,520,ACC1Y
42659,602,ACC1Z
42659,0,CHIP1T
42676,0,REVCNT
42679,0,RPM
42680,0,TPS
42686,109,MAP
42703,0,REVCNT
42706,0,RPM
42707,0,TPS
42707,109,MAP
42731,0,REVCNT
42734,0,RPM
42734,0,TPS
42735,109,MAP
42753,0,REVCNT
42756,0,RPM
42757,0,TPS
42757,109,MAP
42776,494,ACC1X
42780,520,ACC1Y
42780,603,ACC1Z
42781,0,CHIP1T
42798,0,REVCNT
42801,0,RPM
42801,0,TPS
42802,109,MAP
42819,0,REVCNT
42822,0,RPM
42823,0,TPS
42823,109,MAP
42846,0,REVCNT
42849,0,RPM
42849,0,TPS
42850,109,MAP
42867,0,REVCNT
42870,0,RPM
42871,0,TPS
42871,109,MAP
42892,494,ACC1X
42895,520,ACC1Y
42899,603,ACC1Z
42900,0,CHIP1T
42916,0,REVCNT
42919,0,RPM
42919,0,TPS
42920,109,MAP
42938,0,REVCNT
42941,0,RPM
42941,0,TPS
42942,109,MAP
42964,0,REVCNT
42968,0,RPM
42968,0,TPS
42969,109,MAP
42986,0,REVCNT
42989,0,RPM
42990,0,TPS
42990,109,MAP
43011,494,ACC1X
43014,520,ACC1Y
43014,603,ACC1Z
43015,0,CHIP1T
43031,0,REVCNT
43034,0,RPM
43035,0,TPS
43035,109,MAP
43053,0,REVCNT
43056,0,RPM
43057,0,TPS
43057,109,MAP
43080,0,REVCNT
43083,0,RPM
43084,0,TPS
43084,109,MAP
43103,0,REVCNT
43111,0,RPM
43112,0,TPS
43112,109,MAP
43132,494,ACC1X
43136,520,ACC1Y
43136,603,ACC1Z
43137,0,CHIP1T
43153,0,REVCNT
43156,0,RPM
43156,0,TPS
43157,109,MAP
43174,0,REVCNT
43177,0,RPM
43179,0,TPS
43179,109,MAP
43202,0,REVCNT
43205,0,RPM
43205,0,TPS
43206,109,MAP
43225,0,REVCNT
43228,0,RPM
43228,0,TPS
43229,109,MAP
43248,495,ACC1X
43251,520,ACC1Y
43252,602,ACC1Z
43252,0,CHIP1T
43286,0,REVCNT
43289,0,RPM
43289,0,TPS
43290,109,MAP
43308,0,REVCNT
43311,0,RPM
43312,0,TPS
43312,109,MAP
43338,0,REVCNT
43341,0,RPM
43341,0,TPS
43342,109,MAP
43360,0,REVCNT
43363,0,RPM
43364,0,TPS
43364,109,MAP
43384,494,ACC1X
43387,520,ACC1Y
43388,602,ACC1Z
43388,0,CHIP1T
43406,0,REVCNT
43409,0,RPM
43409,0,TPS
43410,109,MAP
43427,0,REVCNT
43430,0,RPM
43430,0,TPS
43431,109,MAP
43455,0,REVCNT
43458,0,RPM
43458,0,TPS
43459,109,MAP
43478,0,REVCNT
43480,0,RPM
43481,0,TPS
43481,109,MAP
43501,494,ACC1X
43504,520,ACC1Y
43505,603,ACC1Z
43505,0,CHIP1T
43522,0,REVCNT
43525,0,RPM
43532,0,TPS
43532,109,MAP
43550,0,REVCNT
43553,0,RPM
43553,0,TPS
43554,109,MAP
43577,0,REVCNT
43580,0,RPM
43581,0,TPS
43581,109,MAP
43599,0,REVCNT
43602,0,RPM
43602,0,TPS
43603,109,MAP
43624,494,ACC1X
43627,520,ACC1Y
43627,603,ACC1Z
43628,0,CHIP1T
43644,0,REVCNT
43648,0,RPM
43649,0,TPS
43649,109,MAP
43666,0,REVCNT
43669,0,RPM
43670,0,TPS
43670,109,MAP
43693,0,REVCNT
43696,0,RPM
43696,0,TPS
43697,109,MAP
43714,0,REVCNT
43717,0,RPM
43718,0,TPS
43718,109,MAP
43739,494,ACC1X
43758,520,ACC1Y
43759,602,ACC1Z
43760,0,CHIP1T
43778,0,REVCNT
43781,0,RPM
43781,0,TPS
43782,109,MAP
43799,0,REVCNT
43802,0,RPM
43803,0,TPS
43803,109,MAP
43826,0,REVCNT
43829,0,RPM
43829,0,TPS
43830,109,MAP
43847,0,REVCNT
43850,0,RPM
43851,0,TPS
43851,109,MAP
43872,494,ACC1X
43875,520,ACC1Y
43875,603,ACC1Z
43876,0,CHIP1T
43892,0,REVCNT
43895,0,RPM
43896,0,TPS
43896,109,MAP
43914,0,REVCNT
43917,0,RPM
43918,0,TPS
43918,109,MAP
43940,0,REVCNT
43943,0,RPM
43944,0,TPS
43944,109,MAP
43968,0,REVCNT
43971,0,RPM
43972,0,TPS
43972,109,MAP
43993,494,ACC1X
43996,520,ACC1Y
43996,603,ACC1Z
43997,0,CHIP1T
44013,0,REVCNT
44016,0,RPM
44017,0,TPS
44017,109,MAP
44035,0,REVCNT
44038,0,RPM
44039,0,TPS
44039,109,MAP
44061,0,REVCNT
44064,0,RPM
44065,0,TPS
44066,109,MAP
44084,0,REVCNT
44087,0,RPM
44087,0,TPS
44088,109,MAP
44107,494,ACC1X
44110,520,ACC1Y
44111,603,ACC1Z
44112,0,CHIP1T
44129,0,REVCNT
44132,0,RPM
44132,0,TPS
44133,109,MAP
44150,0,REVCNT
44153,0,RPM
44157,0,TPS
44158,109,MAP
44181,0,REVCNT
44184,0,RPM
44184,0,TPS
44185,109,MAP
44204,0,REVCNT
44207,0,RPM
44207,0,TPS
44208,109,MAP
44227,494,ACC1X
44230,520,ACC1Y
44231,602,ACC1Z
44231,0,CHIP1T
44249,0,REVCNT
44252,0,RPM
44252,0,TPS
44253,109,MAP
44270,0,REVCNT
44273,0,RPM
44274,0,TPS
44274,109,MAP
44297,0,REVCNT
44300,0,RPM
44300,0,TPS
44301,109,MAP
44318,0,REVCNT
44321,0,RPM
44322,0,TPS
44322,109,MAP
44343,494,ACC1X
44346,520,ACC1Y
44346,602,ACC1Z
44347,0,CHIP1T
44363,0,REVCNT
44372,0,RPM
44372,0,TPS
44374,109,MAP
44392,0,REVCNT
44394,0,RPM
44395,0,TPS
44395,109,MAP
44418,0,REVCNT
44421,0,RPM
44422,0,TPS
44422,109,MAP
44440,0,REVCNT
44443,0,RPM
44443,0,TPS
44444,109,MAP
44464,494,ACC1X
44467,520,ACC1Y
44468,603,ACC1Z
44469,0,CHIP1T
44485,0,REVCNT
44488,0,RPM
44488,0,TPS
44489,109,MAP
44507,0,REVCNT
44510,0,RPM
44511,0,TPS
44511,109,MAP
44533,0,REVCNT
44536,0,RPM
44537,0,TPS
44537,109,MAP
44556,0,REVCNT
44559,0,RPM
44559,0,TPS
44560,109,MAP
44583,494,ACC1X
44587,520,ACC1Y
44587,603,ACC1Z
44588,0,CHIP1T
44604,0,REVCNT
44607,0,RPM
44608,0,TPS
44608,109,MAP
44626,0,REVCNT
44630,0,RPM
44630,0,TPS
44631,109,MAP
44652,0,REVCNT
44655,0,RPM
44656,0,TPS
44657,109,MAP
44675,0,REVCNT
44678,0,RPM
44678,0,TPS
44679,109,MAP
44699,495,ACC1X
44702,519,ACC1Y
44703,603,ACC1Z
44703,0,CHIP1T
44720,0,REVCNT
44723,0,RPM
44724,0,TPS
44724,109,MAP
44742,0,REVCNT
44745,0,RPM
44745,0,TPS
44746,109,MAP
44769,0,REVCNT
44772,0,RPM
44772,0,TPS
44779,109,MAP
44796,0,REVCNT
44800,0,RPM
44801,0,TPS
44801,109,MAP
44821,494,ACC1X
44824,520,ACC1Y
44825,603,ACC1Z
44825,0,CHIP1T
44841,0,REVCNT
44845,0,RPM
44846,0,TPS
44846,109,MAP
44864,0,REVCNT
44867,0,RPM
44867,0,TPS
44868,109,MAP
44891,0,REVCNT
44894,0,RPM
44895,0,TPS
44895,109,MAP
44913,0,REVCNT
44916,0,RPM
44917,0,TPS
44917,109,MAP
44938,494,ACC1X
44941,520,ACC1Y
44941,602,ACC1Z
44942,0,CHIP1T
44958,0,REVCNT
44961,0,RPM
44962,0,TPS
44962,109,MAP
44981,0,REVCNT
44987,0,RPM
44988,0,TPS
44988,109,MAP
45011,0,REVCNT
45015,0,RPM
45015,0,TPS
45016,109,MAP
45034,0,REVCNT
45037,0,RPM
45037,0,TPS
45038,109,MAP
45058,494,ACC1X
45061,520,ACC1Y
45062,603,ACC1Z
45063,0,CHIP1T
45079,0,REVCNT
45082,0,RPM
45082,0,TPS
45083,109,MAP
45101,0,REVCNT
45104,0,RPM
45105,0,TPS
45105,109,MAP
45127,0,REVCNT
45130,0,RPM
45131,0,TPS
45131,109,MAP
45150,0,REVCNT
45153,0,RPM
45153,0,TPS
45154,109,MAP
45173,494,ACC1X
45176,520,ACC1Y
45177,603,ACC1Z
45177,0,CHIP1T
45200,0,REVCNT
45203,0,RPM
45204,0,TPS
45204,109,MAP
45222,0,REVCNT
45225,0,RPM
45225,0,TPS
45227,109,MAP
45249,0,REVCNT
45252,0,RPM
45252,0,TPS
45253,109,MAP
45271,3,DTPS+
45274,0,DTPS-
45275,20,DECAYINJ(+) - DECAYINJ(-)
45275,20,DECAYIGN(+) - DECAYIGN(-)
45295,494,ACC1X
45298,520,ACC1Y
45299,602,ACC1Z
45299,0,CHIP1T
45317,0,REVCNT
45320,0,RPM
45320,0,TPS
45321,109,MAP
45338,0,REVCNT
45341,0,RPM
45342,0,TPS
45342,109,MAP
45365,0,REVCNT
45368,0,RPM
45368,0,TPS
45369,109,MAP
45390,0,REVCNT
45393,0,RPM
45394,0,TPS
45394,109,MAP
45415,494,ACC1X
45418,520,ACC1Y
45418,602,ACC1Z
45419,0,CHIP1T
45435,0,REVCNT
45438,0,RPM
45440,0,TPS
45440,109,MAP
45457,0,REVCNT
45460,0,RPM
45461,0,TPS
45461,109,MAP
45484,0,REVCNT
45487,0,RPM
45488,0,TPS
45488,109,MAP
45506,0,REVCNT
45509,0,RPM
45509,0,TPS
45510,109,MAP
45530,494,ACC1X
45533,522,ACC1Y
45534,603,ACC1Z
45534,0,CHIP1T
45551,0,REVCNT
45553,0,RPM
45554,0,TPS
45554,109,MAP
45573,0,REVCNT
45576,0,RPM
45582,0,TPS
45583,109,MAP
45604,0,REVCNT
45607,0,RPM
45608,0,TPS
45608,109,MAP
45627,0,REVCNT
45630,0,RPM
45630,0,TPS
45631,109,MAP
45650,494,ACC1X
45654,518,ACC1Y
45655,602,ACC1Z
45656,0,CHIP1T
45672,0,REVCNT
45675,0,RPM
45675,0,TPS
45676,109,MAP
45693,0,REVCNT
45697,0,RPM
45698,0,TPS
45698,109,MAP
45720,0,REVCNT
45723,0,RPM
45723,0,TPS
45724,109,MAP
45742,0,REVCNT
45745,0,RPM
45746,0,TPS
45746,109,MAP
45766,495,ACC1X
45769,522,ACC1Y
45769,603,ACC1Z
45770,0,CHIP1T
45787,3,DTPS+
45794,0,DTPS-
45794,20,DECAYINJ(+) - DECAYINJ(-)
45795,20,DECAYIGN(+) - DECAYIGN(-)
45812,0,REVCNT
45815,0,RPM
45816,0,TPS
45816,109,MAP
45839,0,REVCNT
45842,0,RPM
45842,0,TPS
45843,109,MAP
45861,0,REVCNT
45864,0,RPM
45864,0,TPS
45865,109,MAP
45885,496,ACC1X
45888,521,ACC1Y
45889,603,ACC1Z
45889,0,CHIP1T
45905,0,REVCNT
45908,0,RPM
45910,0,TPS
45910,109,MAP
45928,0,REVCNT
45931,0,RPM
45931,0,TPS
45932,109,MAP
45955,0,REVCNT
45958,0,RPM
45958,0,TPS
45959,109,MAP
45976,0,REVCNT
45985,0,RPM
45986,0,TPS
45986,109,MAP
46007,495,ACC1X
46010,519,ACC1Y
46010,603,ACC1Z
46011,0,CHIP1T
46027,0,REVCNT
46030,0,RPM
46031,0,TPS
46031,109,MAP
46050,0,REVCNT
46053,0,RPM
46053,0,TPS
46054,109,MAP
46075,0,REVCNT
46078,0,RPM
46080,0,TPS
46080,109,MAP
46098,0,REVCNT
46101,0,RPM
46101,0,TPS
46102,109,MAP
46121,493,ACC1X
46125,520,ACC1Y
46126,604,ACC1Z
46127,0,CHIP1T
46159,0,REVCNT
46162,0,RPM
46163,0,TPS
46163,109,MAP
46181,0,REVCNT
46184,0,RPM
46185,0,TPS
46189,109,MAP
46212,0,REVCNT
46215,0,RPM
46215,0,TPS
46216,109,MAP
46234,0,REVCNT
46237,0,RPM
46237,0,TPS
46238,109,MAP
46258,495,ACC1X
46261,520,ACC1Y
46262,602,ACC1Z
46262,0,CHIP1T
46279,0,REVCNT
46282,0,RPM
46282,0,TPS
46283,109,MAP
46301,0,REVCNT
46304,0,RPM
46304,0,TPS
46305,109,MAP
46327,0,REVCNT
46330,0,RPM
46330,0,TPS
46331,109,MAP
46349,0,REVCNT
46352,0,RPM
46353,0,TPS
46353,109,MAP
46373,495,ACC1X
46376,519,ACC1Y
46376,603,ACC1Z
46377,0,CHIP1T
46394,0,REVCNT
46397,0,RPM
46403,0,TPS
46404,109,MAP
46422,0,REVCNT
46425,0,RPM
46426,0,TPS
46426,109,MAP
46448,0,REVCNT
46451,0,RPM
46452,0,TPS
46452,109,MAP
46471,0,REVCNT
46474,0,RPM
46474,0,TPS
46475,109,MAP
46494,495,ACC1X
46497,519,ACC1Y
46498,602,ACC1Z
46498,0,CHIP1T
46516,0,REVCNT
46519,0,RPM
46519,0,TPS
46520,109,MAP
46537,0,REVCNT
46540,0,RPM
46541,0,TPS
46541,109,MAP
46564,0,REVCNT
46567,0,RPM
46567,0,TPS
46568,109,MAP
46585,0,REVCNT
46588,0,RPM
46589,0,TPS
46589,109,MAP
46610,493,ACC1X
46617,522,ACC1Y
46618,602,ACC1Z
46618,0,CHIP1T
46635,0,REVCNT
46638,0,RPM
46639,0,TPS
46639,109,MAP
46657,0,REVCNT
46660,0,RPM
46660,0,TPS
46661,109,MAP
46684,0,REVCNT
46686,0,RPM
46687,0,TPS
46688,109,MAP
46705,0,REVCNT
46708,0,RPM
46709,0,TPS
46709,109,MAP
46729,494,ACC1X
46732,520,ACC1Y
46733,603,ACC1Z
46734,0,CHIP1T
46750,0,REVCNT
46753,0,RPM
46753,0,TPS
46754,109,MAP
46772,0,REVCNT
46775,0,RPM
46776,0,TPS
46776,109,MAP
46798,0,REVCNT
46801,0,RPM
46801,0,TPS
46802,109,MAP
46826,0,REVCNT
46829,0,RPM
46830,0,TPS
46830,109,MAP
46851,494,ACC1X
46854,521,ACC1Y
46854,602,ACC1Z
46855,0,CHIP1T
46871,0,REVCNT
46874,0,RPM
46875,0,TPS
46875,109,MAP
46894,0,REVCNT
46897,0,RPM
46897,0,TPS
46898,109,MAP
46920,0,REVCNT
46923,0,RPM
46924,0,TPS
46924,109,MAP
46943,0,REVCNT
46946,0,RPM
46946,0,TPS
46947,109,MAP
46966,494,ACC1X
46969,519,ACC1Y
46970,603,ACC1Z
46970,0,CHIP1T
46988,0,REVCNT
46991,0,RPM
46991,0,TPS
46992,109,MAP
47009,0,REVCNT
47012,0,RPM
47016,0,TPS
47017,109,MAP
47040,0,REVCNT
47043,0,RPM
47044,0,TPS
47044,109,MAP
47063,0,REVCNT
47066,0,RPM
47066,0,TPS
47067,109,MAP
47086,494,ACC1X
47089,519,ACC1Y
47090,602,ACC1Z
47090,0,CHIP1T
47108,0,REVCNT
47111,0,RPM
47111,0,TPS
47112,109,MAP
47129,0,REVCNT
47132,0,RPM
47132,0,TPS
47133,109,MAP
47156,0,REVCNT
47159,0,RPM
47159,0,TPS
47160,109,MAP
47177,0,REVCNT
47180,0,RPM
47181,0,TPS
47181,109,MAP
47202,494,ACC1X
47205,521,ACC1Y
47205,603,ACC1Z
47206,0,CHIP1T
47222,0,REVCNT
47232,0,RPM
47232,0,TPS
47233,109,MAP
47250,0,REVCNT
47253,0,RPM
47254,0,TPS
47254,109,MAP
47277,0,REVCNT
47280,0,RPM
47280,0,TPS
47281,109,MAP
47298,0,REVCNT
47301,0,RPM
47302,0,TPS
47302,109,MAP
47323,494,ACC1X
47326,521,ACC1Y
47326,602,ACC1Z
47327,0,CHIP1T
47343,0,REVCNT
47346,0,RPM
47347,0,TPS
47347,109,MAP
47366,0,REVCNT
47369,0,RPM
47369,0,TPS
47370,109,MAP
47392,0,REVCNT
47395,0,RPM
47395,0,TPS
47396,109,MAP
47414,0,REVCNT
47417,0,RPM
47418,0,TPS
47418,109,MAP
47442,495,ACC1X
47446,520,ACC1Y
47446,603,ACC1Z
47447,0,CHIP1T
47463,0,REVCNT
47466,0,RPM
47467,0,TPS
47467,109,MAP
47485,0,REVCNT
47489,0,RPM
47489,0,TPS
47490,109,MAP
47511,0,REVCNT
47514,0,RPM
47515,0,TPS
47516,109,MAP
47534,0,REVCNT
47537,0,RPM
47537,0,TPS
47538,109,MAP
47558,494,ACC1X
47561,520,ACC1Y
47561,602,ACC1Z
47562,0,CHIP1T
47580,152,LAMBDA1 AVG
47583,152,LAMBDA1 RAW
47583,59,LAMBDA2 AVG
47584,59,LAMBDA2 RAW
47584,656,KLAMBDA1
47585,656,KLAMBDA2
47602,0,REVCNT
47611,0,RPM
47612,0,TPS
47612,109,MAP
47635,0,REVCNT
47638,0,RPM
47639,0,TPS
47639,109,MAP
47657,0,REVCNT
47661,0,RPM
47661,0,TPS
47662,109,MAP
47681,494,ACC1X
47684,520,ACC1Y
47685,603,ACC1Z
47685,0,CHIP1T
47703,0,REVCNT
47706,0,RPM
47706,0,TPS
47707,109,MAP
47724,0,REVCNT
47727,0,RPM
47727,0,TPS
47728,109,MAP
47751,0,REVCNT
47754,0,RPM
47754,0,TPS
47755,109,MAP
47772,0,REVCNT
47775,0,RPM
47776,0,TPS
47776,109,MAP
47797,494,ACC1X
47800,520,ACC1Y
47800,602,ACC1Z
47801,0,CHIP1T
47821,0,REVCNT
47824,0,RPM
47824,0,TPS
47825,109,MAP
47843,0,REVCNT
47846,0,RPM
47847,0,TPS
47847,109,MAP
47869,0,REVCNT
47873,0,RPM
47873,0,TPS
47874,109,MAP
47891,0,REVCNT
47894,0,RPM
47895,0,TPS
47895,109,MAP
47916,494,ACC1X
47919,521,ACC1Y
47919,603,ACC1Z
47920,0,CHIP1T
47936,0,REVCNT
47939,0,RPM
47940,0,TPS
47940,109,MAP
47959,0,REVCNT
47962,0,RPM
47962,0,TPS
47963,109,MAP
47985,0,REVCNT
47988,0,RPM
47988,0,TPS
47989,109,MAP
48007,0,REVCNT
48010,0,RPM
48011,0,TPS
48017,109,MAP
48036,494,ACC1X
48039,520,ACC1Y
48040,603,ACC1Z
48041,0,CHIP1T
48058,0,REVCNT
48061,0,RPM
48061,0,TPS
48062,109,MAP
48079,0,REVCNT
48082,0,RPM
48083,0,TPS
48083,109,MAP
48107,0,REVCNT
48110,0,RPM
48110,0,TPS
48111,109,MAP
48130,0,REVCNT
48133,0,RPM
48133,0,TPS
48134,109,MAP
48153,494,ACC1X
48156,519,ACC1Y
48157,602,ACC1Z
48157,0,CHIP1T
48174,0,REVCNT
48177,0,RPM
48178,0,TPS
48178,109,MAP
48196,0,REVCNT
48199,0,RPM
48199,0,TPS
48200,109,MAP
48222,0,REVCNT
48225,0,RPM
48230,0,TPS
48230,109,MAP
48248,0,REVCNT
48251,0,RPM
48251,0,TPS
48252,109,MAP
48272,495,ACC1X
48275,521,ACC1Y
48276,602,ACC1Z
48276,0,CHIP1T
48292,0,REVCNT
48295,0,RPM
48296,0,TPS
48296,109,MAP
48315,0,REVCNT
48318,0,RPM
48318,0,TPS
48319,109,MAP
48340,0,REVCNT
48344,0,RPM
48345,0,TPS
48345,109,MAP
48363,0,REVCNT
48366,0,RPM
48366,0,TPS
48367,109,MAP
48388,494,ACC1X
48391,521,ACC1Y
48392,601,ACC1Z
48392,0,CHIP1T
48408,0,REVCNT
48411,0,RPM
48412,0,TPS
48412,109,MAP
48437,0,REVCNT
48440,0,RPM
48440,0,TPS
48441,109,MAP
48463,0,REVCNT
48466,0,RPM
48466,0,TPS
48467,109,MAP
48485,0,REVCNT
48488,0,RPM
48489,0,TPS
48489,109,MAP
48509,494,ACC1X
48513,520,ACC1Y
48514,604,ACC1Z
48514,0,CHIP1T
48531,0,REVCNT
48534,0,RPM
48534,0,TPS
48535,109,MAP
48552,0,REVCNT
48556,0,RPM
48557,0,TPS
48557,109,MAP
48579,0,REVCNT
48582,0,RPM
48582,0,TPS
48583,109,MAP
48601,0,REVCNT
48604,0,RPM
48605,0,TPS
48605,109,MAP
48625,493,ACC1X
48628,520,ACC1Y
48628,604,ACC1Z
48633,0,CHIP1T
48650,0,REVCNT
48653,0,RPM
48653,0,TPS
48654,109,MAP
48671,0,REVCNT
48674,0,RPM
48675,0,TPS
48675,109,MAP
48698,0,REVCNT
48701,0,RPM
48701,0,TPS
48702,109,MAP
48720,0,REVCNT
48723,0,RPM
48723,0,TPS
48724,109,MAP
48744,494,ACC1X
48747,520,ACC1Y
48748,602,ACC1Z
48748,0,CHIP1T
48765,0,REVCNT
48769,0,RPM
48769,0,TPS
48770,109,MAP
48787,0,REVCNT
48790,0,RPM
48790,0,TPS
48791,109,MAP
48814,0,REVCNT
48817,0,RPM
48817,0,TPS
48818,109,MAP
48835,0,REVCNT
48838,0,RPM
48845,0,TPS
48845,109,MAP
48866,495,ACC1X
48869,520,ACC1Y
48869,603,ACC1Z
48870,0,CHIP1T
48886,0,REVCNT
48889,0,RPM
48889,0,TPS
48890,109,MAP
48908,0,REVCNT
48911,0,RPM
48912,0,TPS
48912,109,MAP
48934,0,REVCNT
48937,0,RPM
48937,0,TPS
48939,109,MAP
48956,0,REVCNT
48959,0,RPM
48960,0,TPS
48960,109,MAP
48980,494,ACC1X
48984,520,ACC1Y
48985,602,ACC1Z
48985,0,CHIP1T
49001,0,REVCNT
49004,0,RPM
49005,0,TPS
49005,109,MAP
49032,0,REVCNT
49035,0,RPM
49036,0,TPS
49036,109,MAP
49062,0,REVCNT
49065,0,RPM
49067,0,TPS
49067,109,MAP
49085,0,REVCNT
49088,0,RPM
49088,0,TPS
49089,109,MAP
49110,494,ACC1X
49113,520,ACC1Y
49113,603,ACC1Z
49114,0,CHIP1T
49130,0,REVCNT
49133,0,RPM
49134,0,TPS
49134,109,MAP
49152,0,REVCNT
49155,0,RPM
49156,0,TPS
49156,109,MAP
49179,0,REVCNT
49182,0,RPM
49183,0,TPS
49183,109,MAP
49202,0,REVCNT
49205,0,RPM
49205,0,TPS
49206,109,MAP
49225,494,ACC1X
49228,520,ACC1Y
49229,602,ACC1Z
49229,0,CHIP1T
49247,0,REVCNT
49250,0,RPM
49250,0,TPS
49256,109,MAP
49274,0,REVCNT
49277,0,RPM
49278,0,TPS
49278,109,MAP
49301,0,REVCNT
49304,0,RPM
49305,0,TPS
49306,109,MAP
49324,0,REVCNT
49327,0,RPM
49327,0,TPS
49328,109,MAP
49347,494,ACC1X
49350,520,ACC1Y
49351,602,ACC1Z
49352,0,CHIP1T
49369,0,REVCNT
49372,0,RPM
49373,85,TPS
49373,109,MAP
49390,0,REVCNT
49393,0,RPM
49394,130,TPS
49395,109,MAP
49418,0,REVCNT
49421,0,RPM
49422,260,TPS
49422,109,MAP
49440,0,REVCNT
49443,0,RPM
49443,290,TPS
49444,109,MAP
49464,495,ACC1X
49467,520,ACC1Y
49472,602,ACC1Z
49472,0,CHIP1T
49489,0,REVCNT
49491,0,RPM
49492,355,TPS
49494,109,MAP
49511,0,REVCNT
49514,0,RPM
49515,365,TPS
49515,109,MAP
49538,0,REVCNT
49541,0,RPM
49542,420,TPS
49543,109,MAP
49560,0,REVCNT
49563,0,RPM
49564,455,TPS
49564,109,MAP
49585,495,ACC1X
49588,520,ACC1Y
49589,602,ACC1Z
49589,0,CHIP1T
49605,0,REVCNT
49608,0,RPM
49609,485,TPS
49610,109,MAP
49628,0,REVCNT
49631,0,RPM
49631,510,TPS
49632,109,MAP
49654,0,REVCNT
49657,0,RPM
49657,540,TPS
49665,109,MAP
49682,0,REVCNT
49685,0,RPM
49686,540,TPS
49686,109,MAP
49707,494,ACC1X
49710,520,ACC1Y
49711,603,ACC1Z
49712,0,CHIP1T
49728,0,REVCNT
49731,0,RPM
49732,540,TPS
49732,109,MAP
49751,0,REVCNT
49754,0,RPM
49754,540,TPS
49755,109,MAP
49777,0,REVCNT
49780,0,RPM
49780,540,TPS
49781,109,MAP
