Time Diff, Data, meas
30627,0,TPS
30627,109,MAP
30646,178,REVCNT
30649,1732,RPM
30650,0,TPS
30650,109,MAP
30669,482,ACC1X
30673,534,ACC1Y
30673,560,ACC1Z
30674,0,CHIP1T
30691,179,REVCNT
30694,1776,RPM
30695,0,TPS
30695,108,MAP
30713,180,REVCNT
30716,2003,RPM
30716,0,TPS
30717,109,MAP
30745,181,REVCNT
30748,1969,RPM
30749,0,TPS
30749,109,MAP
30768,182,REVCNT
30771,1845,RPM
30771,0,TPS
30772,109,MAP
30791,485,ACC1X
30794,517,ACC1Y
30795,612,ACC1Z
30796,0,CHIP1T
30813,183,REVCNT
30816,1923,RPM
30816,0,TPS
30817,108,MAP
30834,184,REVCNT
30837,1896,RPM
30838,0,TPS
30838,109,MAP
30861,185,REVCNT
30864,1911,RPM
30865,0,TPS
30865,108,MAP
30883,186,REVCNT
30886,1917,RPM
30886,0,TPS
30887,109,MAP
30907,504,ACC1X
30910,532,ACC1Y
30911,617,ACC1Z
30912,0,CHIP1T
30932,187,REVCNT
30936,1902,RPM
30936,0,TPS
30937,109,MAP
30954,188,REVCNT
30957,1913,RPM
30958,0,TPS
30958,108,MAP
30981,189,REVCNT
30984,1931,RPM
30985,0,TPS
30985,109,MAP
31003,190,REVCNT
31006,1917,RPM
31006,0,TPS
31007,109,MAP
31027,503,ACC1X
31030,524,ACC1Y
31031,602,ACC1Z
31031,0,CHIP1T
31048,191,REVCNT
31051,1959,RPM
31051,0,TPS
31052,109,MAP
31070,191,REVCNT
31073,1959,RPM
31074,0,TPS
31074,109,MAP
31097,193,REVCNT
31100,1870,RPM
31101,0,TPS
31101,108,MAP
31120,193,REVCNT
31129,1870,RPM
31129,0,TPS
31130,109,MAP
31150,496,ACC1X
31153,509,ACC1Y
31154,586,ACC1Z
31155,0,CHIP1T
31171,194,REVCNT
31174,1953,RPM
31175,0,TPS
31175,108,MAP
31193,195,REVCNT
31196,2104,RPM
31197,0,TPS
31198,109,MAP
31219,197,REVCNT
31222,1982,RPM
31223,0,TPS
31224,109,MAP
31242,198,REVCNT
31245,1885,RPM
31246,0,TPS
31246,109,MAP
31266,488,ACC1X
31269,531,ACC1Y
31270,628,ACC1Z
31270,0,CHIP1T
31288,198,REVCNT
31291,1885,RPM
31291,0,TPS
31292,108,MAP
31309,199,REVCNT
31316,1821,RPM
31316,0,TPS
31318,109,MAP
31340,201,REVCNT
31343,1983,RPM
31343,0,TPS
31344,109,MAP
31363,202,REVCNT
31366,1915,RPM
31366,0,TPS
31367,109,MAP
31386,507,ACC1X
31389,500,ACC1Y
31390,610,ACC1Z
31390,0,CHIP1T
31408,202,REVCNT
31411,1915,RPM
31411,0,TPS
31412,109,MAP
31429,203,REVCNT
31432,1958,RPM
31433,0,TPS
31433,109,MAP
31456,205,REVCNT
31459,2012,RPM
31460,0,TPS
31461,109,MAP
31478,205,REVCNT
31481,2012,RPM
31482,0,TPS
31482,109,MAP
31503,482,ACC1X
31506,516,ACC1Y
31513,572,ACC1Z
31514,0,CHIP1T
31531,206,REVCNT
31534,2027,RPM
31535,0,TPS
31535,109,MAP
31553,207,REVCNT
31556,1951,RPM
31556,0,TPS
31557,109,MAP
31579,209,REVCNT
31582,1873,RPM
31583,0,TPS
31584,109,MAP
31601,209,REVCNT
31604,1873,RPM
31605,0,TPS
31606,109,MAP
31627,515,ACC1X
31630,519,ACC1Y
31630,606,ACC1Z
31631,0,CHIP1T
31647,210,REVCNT
31650,1841,RPM
31651,0,TPS
31651,109,MAP
31670,211,REVCNT
31673,1819,RPM
31674,0,TPS
31674,109,MAP
31697,212,REVCNT
31700,1918,RPM
31705,0,TPS
31706,109,MAP
31723,213,REVCNT
31726,1967,RPM
31727,0,TPS
31728,109,MAP
31748,486,ACC1X
31751,509,ACC1Y
31752,626,ACC1Z
31752,0,CHIP1T
31769,214,REVCNT
31772,1870,RPM
31772,0,TPS
31773,109,MAP
31791,215,REVCNT
31794,1795,RPM
31795,0,TPS
31795,109,MAP
31819,216,REVCNT
31822,1814,RPM
31822,0,TPS
31823,108,MAP
31852,217,REVCNT
31855,1867,RPM
31855,0,TPS
31856,109,MAP
31876,481,ACC1X
31879,528,ACC1Y
31880,615,ACC1Z
31880,0,CHIP1T
31897,218,REVCNT
31900,1860,RPM
31901,0,TPS
31907,109,MAP
31925,219,REVCNT
31928,1852,RPM
31929,0,TPS
31930,108,MAP
31952,220,REVCNT
31955,1869,RPM
31955,0,TPS
31956,109,MAP
31975,221,REVCNT
31978,1827,RPM
31978,0,TPS
31979,109,MAP
31998,514,ACC1X
32002,511,ACC1Y
32003,610,ACC1Z
32004,0,CHIP1T
32020,222,REVCNT
32023,1839,RPM
32024,0,TPS
32024,109,MAP
32041,222,REVCNT
32046,1839,RPM
32046,0,TPS
32047,109,MAP
32068,224,REVCNT
32072,1876,RPM
32072,0,TPS
32073,109,MAP
32091,225,REVCNT
32094,1890,RPM
32095,0,TPS
32096,109,MAP
32119,486,ACC1X
32122,523,ACC1Y
32122,616,ACC1Z
32123,0,CHIP1T
32140,226,REVCNT
32143,1908,RPM
32144,0,TPS
32144,108,MAP
32162,226,REVCNT
32165,1908,RPM
32166,0,TPS
32166,109,MAP
32189,228,REVCNT
32192,2047,RPM
32193,0,TPS
32193,109,MAP
32211,229,REVCNT
32215,2064,RPM
32215,0,TPS
32216,109,MAP
32236,475,ACC1X
32239,528,ACC1Y
32239,655,ACC1Z
32240,0,CHIP1T
32257,230,REVCNT
32260,2064,RPM
32261,0,TPS
32261,109,MAP
32279,230,REVCNT
32282,2064,RPM
32283,0,TPS
32283,109,MAP
32312,0,DTPS+
32315,0,DTPS-
32316,0,DECAYINJ(+) - DECAYINJ(-)
32316,0,DECAYIGN(+) - DECAYIGN(-)
32334,233,REVCNT
32337,2021,RPM
32337,0,TPS
32338,109,MAP
32358,489,ACC1X
32361,546,ACC1Y
32362,552,ACC1Z
32363,0,CHIP1T
32379,234,REVCNT
32382,2081,RPM
32382,0,TPS
32384,109,MAP
32401,234,REVCNT
32404,2081,RPM
32405,0,TPS
32405,109,MAP
32428,236,REVCNT
32431,1958,RPM
32432,0,TPS
32433,109,MAP
32450,237,REVCNT
32453,1897,RPM
32454,0,TPS
32454,109,MAP
32475,485,ACC1X
32478,504,ACC1Y
32482,603,ACC1Z
32483,0,CHIP1T
32499,238,REVCNT
32502,1882,RPM
32502,0,TPS
32503,109,MAP
32521,238,REVCNT
32524,1882,RPM
32525,0,TPS
32526,109,MAP
32547,240,REVCNT
32550,2082,RPM
32551,0,TPS
32552,108,MAP
32570,241,REVCNT
32573,2133,RPM
32574,0,TPS
32574,108,MAP
32594,491,ACC1X
32598,524,ACC1Y
32598,586,ACC1Z
32599,0,CHIP1T
32615,242,REVCNT
32618,2082,RPM
32619,0,TPS
32619,109,MAP
32637,242,REVCNT
32641,2082,RPM
32641,0,TPS
32642,109,MAP
32664,244,REVCNT
32667,1945,RPM
32673,0,TPS
32674,109,MAP
32692,245,REVCNT
32695,1961,RPM
32696,0,TPS
32696,109,MAP
32716,490,ACC1X
32719,532,ACC1Y
32719,593,ACC1Z
32720,0,CHIP1T
32737,246,REVCNT
32740,2040,RPM
32741,0,TPS
32741,109,MAP
32759,246,REVCNT
32762,2040,RPM
32762,0,TPS
32763,108,MAP
32785,248,REVCNT
32789,2066,RPM
32789,0,TPS
32790,108,MAP
32807,249,REVCNT
32811,1992,RPM
32812,0,TPS
32812,109,MAP
32832,483,ACC1X
32835,530,ACC1Y
32835,607,ACC1Z
32836,0,CHIP1T
32852,250,REVCNT
32856,1950,RPM
32857,0,TPS
32861,109,MAP
32879,250,REVCNT
32882,1950,RPM
32882,0,TPS
32883,109,MAP
32906,252,REVCNT
32909,2146,RPM
32909,0,TPS
32910,109,MAP
32928,253,REVCNT
32931,2149,RPM
32931,0,TPS
32932,109,MAP
32952,506,ACC1X
32955,767,ACC1Y
32956,620,ACC1Z
32956,0,CHIP1T
32973,254,REVCNT
32976,2080,RPM
32976,0,TPS
32977,108,MAP
32995,254,REVCNT
32998,2080,RPM
32999,0,TPS
32999,109,MAP
33022,256,REVCNT
33026,1895,RPM
33027,0,TPS
33027,109,MAP
33045,257,REVCNT
33048,2015,RPM
33048,0,TPS
33049,109,MAP
33075,496,ACC1X
33078,527,ACC1Y
33079,616,ACC1Z
33079,0,CHIP1T
33096,258,REVCNT
33099,2179,RPM
33099,0,TPS
33100,108,MAP
33118,259,REVCNT
33121,2099,RPM
33122,0,TPS
33123,109,MAP
33144,260,REVCNT
33147,2014,RPM
33148,0,TPS
33149,109,MAP
33167,261,REVCNT
33170,1972,RPM
33171,0,TPS
33171,109,MAP
33191,492,ACC1X
33195,508,ACC1Y
33195,565,ACC1Z
33196,0,CHIP1T
33212,262,REVCNT
33215,1914,RPM
33216,0,TPS
33216,108,MAP
33234,263,REVCNT
33238,1963,RPM
33239,0,TPS
33239,109,MAP
33264,264,REVCNT
33267,2170,RPM
33268,0,TPS
33269,109,MAP
33287,265,REVCNT
33290,2159,RPM
33291,0,TPS
33291,108,MAP
33311,480,ACC1X
33314,517,ACC1Y
33315,625,ACC1Z
33315,0,CHIP1T
33332,266,REVCNT
33335,2118,RPM
33336,0,TPS
33336,109,MAP
33354,267,REVCNT
33357,2074,RPM
33357,0,TPS
33358,109,MAP
33381,268,REVCNT
33384,1956,RPM
33384,0,TPS
33385,109,MAP
33402,269,REVCNT
33405,2061,RPM
33406,0,TPS
33406,109,MAP
33427,495,ACC1X
33430,534,ACC1Y
33430,609,ACC1Z
33431,0,CHIP1T
33447,270,REVCNT
33448,2173,RPM
33449,0,TPS
33449,109,MAP
33468,271,REVCNT
33471,2155,RPM
33471,0,TPS
33472,109,MAP
33494,272,REVCNT
33497,2087,RPM
33498,0,TPS
33499,109,MAP
33516,273,REVCNT
33519,2026,RPM
33520,0,TPS
33520,109,MAP
33541,508,ACC1X
33544,767,ACC1Y
33544,614,ACC1Z
33545,0,CHIP1T
33561,274,REVCNT
33564,1961,RPM
33565,0,TPS
33565,108,MAP
33584,275,REVCNT
33587,1981,RPM
33587,0,TPS
33588,109,MAP
33610,276,REVCNT
33613,2193,RPM
33613,0,TPS
33614,109,MAP
33633,277,REVCNT
33641,2228,RPM
33642,0,TPS
33642,109,MAP
33662,498,ACC1X
33666,523,ACC1Y
33666,601,ACC1Z
33667,0,CHIP1T
33683,278,REVCNT
33686,2132,RPM
33687,0,TPS
33687,109,MAP
33705,279,REVCNT
33709,2067,RPM
33709,0,TPS
33710,108,MAP
33732,281,REVCNT
33735,1918,RPM
33735,0,TPS
33736,109,MAP
33754,281,REVCNT
33757,1918,RPM
33758,0,TPS
33759,109,MAP
33778,506,ACC1X
33781,510,ACC1Y
33782,618,ACC1Z
33782,0,CHIP1T
33799,282,REVCNT
33802,2048,RPM
33803,0,TPS
33804,109,MAP
33821,283,REVCNT
33827,2196,RPM
33828,0,TPS
33829,109,MAP
33851,284,REVCNT
33854,2162,RPM
33855,0,TPS
33856,109,MAP
33873,285,REVCNT
33876,2095,RPM
33878,0,TPS
33878,109,MAP
33897,501,ACC1X
33901,479,ACC1Y
33901,551,ACC1Z
33902,0,CHIP1T
33918,286,REVCNT
33922,2025,RPM
33923,0,TPS
33923,109,MAP
33940,287,REVCNT
33944,1993,RPM
33944,0,TPS
33945,109,MAP
33967,289,REVCNT
33971,2184,RPM
33971,0,TPS
33972,108,MAP
33989,290,REVCNT
33992,2107,RPM
33993,0,TPS
33993,109,MAP
34014,480,ACC1X
34017,539,ACC1Y
34024,617,ACC1Z
34024,0,CHIP1T
34040,290,REVCNT
34043,2107,RPM
34044,0,TPS
34044,108,MAP
34063,291,REVCNT
34066,2052,RPM
34066,0,TPS
34067,109,MAP
34089,293,REVCNT
34093,1977,RPM
34093,0,TPS
34094,109,MAP
34112,294,REVCNT
34115,2112,RPM
34115,0,TPS
34116,109,MAP
34136,495,ACC1X
34139,257,ACC1Y
34140,600,ACC1Z
34140,0,CHIP1T
34157,295,REVCNT
34160,2197,RPM
34160,0,TPS
34161,109,MAP
34179,296,REVCNT
34182,2130,RPM
34183,0,TPS
34183,109,MAP
34205,297,REVCNT
34208,2061,RPM
34209,0,TPS
34213,109,MAP
34232,298,REVCNT
34235,1977,RPM
34235,0,TPS
34236,109,MAP
34255,490,ACC1X
34258,499,ACC1Y
34259,578,ACC1Z
34260,0,CHIP1T
34277,299,REVCNT
34280,1901,RPM
34280,0,TPS
34281,109,MAP
34298,300,REVCNT
34301,2066,RPM
34302,0,TPS
34302,109,MAP
34325,301,REVCNT
34328,2250,RPM
34329,0,TPS
34329,109,MAP
34348,302,REVCNT
34351,2198,RPM
34351,0,TPS
34352,109,MAP
34372,495,ACC1X
34375,526,ACC1Y
34375,578,ACC1Z
34376,0,CHIP1T
34393,303,REVCNT
34396,2107,RPM
34397,0,TPS
34403,108,MAP
34420,140,LAMBDA1 AVG
34423,152,LAMBDA1 RAW
34424,59,LAMBDA2 AVG
34424,59,LAMBDA2 RAW
34425,656,KLAMBDA1
34426,656,KLAMBDA2
34448,306,REVCNT
34451,2135,RPM
34452,0,TPS
34453,109,MAP
34470,306,REVCNT
34473,2135,RPM
34473,0,TPS
34475,109,MAP
34494,505,ACC1X
34497,516,ACC1Y
34498,566,ACC1Z
34499,0,CHIP1T
34515,307,REVCNT
34519,2105,RPM
34519,0,TPS
34520,109,MAP
34537,308,REVCNT
34540,2048,RPM
34541,0,TPS
34541,109,MAP
34565,309,REVCNT
34568,1992,RPM
34569,0,TPS
34573,109,MAP
34590,310,REVCNT
34593,1957,RPM
34594,0,TPS
34594,109,MAP
34615,491,ACC1X
34618,765,ACC1Y
34618,622,ACC1Z
34619,0,CHIP1T
34635,311,REVCNT
34638,2082,RPM
34639,0,TPS
34639,109,MAP
34657,312,REVCNT
34660,2245,RPM
34661,0,TPS
34661,109,MAP
34683,314,REVCNT
34686,2195,RPM
34688,0,TPS
34688,109,MAP
34708,315,REVCNT
34711,2096,RPM
34711,0,TPS
34712,109,MAP
34734,496,ACC1X
34737,519,ACC1Y
34738,563,ACC1Z
34738,0,CHIP1T
34755,315,REVCNT
34758,2096,RPM
34758,0,TPS
34759,109,MAP
34783,316,REVCNT
34786,2086,RPM
34787,0,TPS
34787,108,MAP
34809,318,REVCNT
34812,2197,RPM
34813,0,TPS
34813,108,MAP
34832,319,REVCNT
34835,2322,RPM
34835,0,TPS
34836,108,MAP
34855,513,ACC1X
34859,513,ACC1Y
34860,614,ACC1Z
34861,0,CHIP1T
34877,320,REVCNT
34880,2248,RPM
34880,0,TPS
34881,109,MAP
34898,321,REVCNT
34902,2122,RPM
34903,0,TPS
34903,108,MAP
34925,323,REVCNT
34928,2073,RPM
34929,0,TPS
34929,109,MAP
34948,323,REVCNT
34951,2073,RPM
34952,0,TPS
34952,109,MAP
34971,497,ACC1X
34972,495,ACC1Y
34973,594,ACC1Z
34973,0,CHIP1T
34991,324,REVCNT
34994,2213,RPM
34994,0,TPS
34995,109,MAP
35012,325,REVCNT
35015,2171,RPM
35016,0,TPS
35017,109,MAP
35040,327,REVCNT
35043,2177,RPM
35043,0,TPS
35044,108,MAP
35062,327,REVCNT
35065,2177,RPM
35065,0,TPS
35066,109,MAP
35086,471,ACC1X
35089,536,ACC1Y
35090,626,ACC1Z
35090,0,CHIP1T
35107,328,REVCNT
35110,2249,RPM
35110,0,TPS
35111,109,MAP
35129,329,REVCNT
35132,2144,RPM
35133,0,TPS
35133,109,MAP
35155,331,REVCNT
35163,2056,RPM
35163,0,TPS
35164,108,MAP
35181,332,REVCNT
35184,2135,RPM
35185,0,TPS
35185,109,MAP
35206,488,ACC1X
35209,509,ACC1Y
35210,624,ACC1Z
35210,0,CHIP1T
35226,333,REVCNT
35229,2199,RPM
35230,0,TPS
35231,109,MAP
35249,333,REVCNT
35252,2199,RPM
35253,0,TPS
35253,109,MAP
35275,335,REVCNT
35278,2070,RPM
35278,0,TPS
35279,109,MAP
35298,336,REVCNT
35301,2061,RPM
35301,0,TPS
35302,109,MAP
35321,499,ACC1X
35324,483,ACC1Y
35325,556,ACC1Z
35325,0,CHIP1T
35343,337,REVCNT
35351,2130,RPM
35352,0,TPS
35352,109,MAP
35371,338,REVCNT
35374,2123,RPM
35374,0,TPS
35375,109,MAP
35397,339,REVCNT
35400,2162,RPM
35400,0,TPS
35401,109,MAP
35419,340,REVCNT
35422,2240,RPM
35423,0,TPS
35423,109,MAP
35443,488,ACC1X
35446,518,ACC1Y
35446,541,ACC1Z
35447,0,CHIP1T
35464,341,REVCNT
35467,2150,RPM
35468,0,TPS
35468,109,MAP
35486,342,REVCNT
35489,2060,RPM
35489,0,TPS
35490,109,MAP
35513,344,REVCNT
35516,2019,RPM
35516,0,TPS
35517,109,MAP
35534,344,REVCNT
35538,2019,RPM
35543,0,TPS
35543,109,MAP
35562,517,ACC1X
35566,479,ACC1Y
35566,555,ACC1Z
35567,0,CHIP1T
35584,345,REVCNT
35587,2052,RPM
35588,0,TPS
35588,108,MAP
35605,346,REVCNT
35609,2204,RPM
35609,0,TPS
35610,109,MAP
35632,348,REVCNT
35635,2190,RPM
35636,0,TPS
35637,109,MAP
35654,349,REVCNT
35657,2120,RPM
35657,0,TPS
35658,109,MAP
35678,501,ACC1X
35681,539,ACC1Y
35682,667,ACC1Z
35683,0,CHIP1T
35699,349,REVCNT
35702,2120,RPM
35703,0,TPS
35703,109,MAP
35721,350,REVCNT
35725,2065,RPM
35731,0,TPS
35731,108,MAP
35753,352,REVCNT
35757,2256,RPM
35758,0,TPS
35758,109,MAP
35776,353,REVCNT
35779,2241,RPM
35779,0,TPS
35780,109,MAP
35800,493,ACC1X
35803,540,ACC1Y
35804,614,ACC1Z
35804,0,CHIP1T
35821,354,REVCNT
35824,2196,RPM
35824,0,TPS
35825,109,MAP
35843,355,REVCNT
35846,2178,RPM
35847,0,TPS
35847,108,MAP
35870,356,REVCNT
35873,2177,RPM
35874,0,TPS
35874,109,MAP
35893,357,REVCNT
35896,2199,RPM
35896,0,TPS
35897,109,MAP
35916,492,ACC1X
35919,509,ACC1Y
35920,599,ACC1Z
35924,0,CHIP1T
35941,358,REVCNT
35944,2242,RPM
35945,0,TPS
35946,109,MAP
35963,359,REVCNT
35966,2150,RPM
35968,0,TPS
35968,108,MAP
35990,0,DTPS+
35993,0,DTPS-
35993,0,DECAYINJ(+) - DECAYINJ(-)
35994,0,DECAYIGN(+) - DECAYIGN(-)
36012,362,REVCNT
36015,2139,RPM
36016,0,TPS
36016,108,MAP
36036,485,ACC1X
36039,546,ACC1Y
36040,632,ACC1Z
36040,0,CHIP1T
36057,362,REVCNT
36060,2139,RPM
36061,0,TPS
36061,109,MAP
36079,363,REVCNT
36082,2223,RPM
36082,0,TPS
36083,108,MAP
36106,365,REVCNT
36115,2163,RPM
36116,0,TPS
36116,109,MAP
36133,366,REVCNT
36137,2107,RPM
36137,0,TPS
36139,109,MAP
36158,455,ACC1X
36161,565,ACC1Y
36162,653,ACC1Z
36162,0,CHIP1T
36179,367,REVCNT
36183,2065,RPM
36183,0,TPS
36184,109,MAP
36201,368,REVCNT
36204,2148,RPM
36205,0,TPS
36205,109,MAP
36228,369,REVCNT
36231,2293,RPM
36232,0,TPS
36232,109,MAP
36250,370,REVCNT
36253,2325,RPM
36253,0,TPS
36254,109,MAP
36275,495,ACC1X
36278,495,ACC1Y
36278,568,ACC1Z
36279,0,CHIP1T
36295,371,REVCNT
36302,2223,RPM
36302,0,TPS
36303,109,MAP
36321,372,REVCNT
36324,2189,RPM
36325,0,TPS
36326,109,MAP
36347,374,REVCNT
36350,2189,RPM
36352,0,TPS
36353,109,MAP
36370,375,REVCNT
36373,2167,RPM
36374,0,TPS
36374,109,MAP
36395,489,ACC1X
36398,544,ACC1Y
36398,614,ACC1Z
36399,0,CHIP1T
36415,375,REVCNT
36418,2167,RPM
36419,0,TPS
36419,109,MAP
36438,376,REVCNT
36441,2115,RPM
36441,0,TPS
36442,108,MAP
36464,378,REVCNT
36467,2108,RPM
36467,0,TPS
36468,109,MAP
36486,379,REVCNT
36490,2154,RPM
36496,0,TPS
36496,109,MAP
36516,471,ACC1X
36519,527,ACC1Y
36519,633,ACC1Z
36520,0,CHIP1T
36537,380,REVCNT
36540,2191,RPM
36541,0,TPS
36541,108,MAP
36559,381,REVCNT
36562,2150,RPM
36562,0,TPS
36563,109,MAP
36585,382,REVCNT
36588,2214,RPM
36589,0,TPS
36590,109,MAP
36608,383,REVCNT
36611,2272,RPM
36612,0,TPS
36612,108,MAP
36632,767,ACC1X
36635,504,ACC1Y
36635,579,ACC1Z
36636,0,CHIP1T
36653,384,REVCNT
36656,2186,RPM
36657,0,TPS
36657,109,MAP
36675,385,REVCNT
36678,2129,RPM
36682,0,TPS
36683,109,MAP
36705,386,REVCNT
36708,2048,RPM
36709,0,TPS
36710,109,MAP
36727,388,REVCNT
36730,2150,RPM
36731,0,TPS
36731,109,MAP
36752,483,ACC1X
36755,524,ACC1Y
36755,622,ACC1Z
36756,0,CHIP1T
36772,388,REVCNT
36775,2150,RPM
36776,0,TPS
36776,109,MAP
36795,389,REVCNT
36798,2281,RPM
36798,0,TPS
36799,109,MAP
36820,391,REVCNT
36825,2157,RPM
36825,0,TPS
36826,109,MAP
36843,392,REVCNT
36846,2136,RPM
36847,0,TPS
36847,109,MAP
36868,500,ACC1X
36871,496,ACC1Y
36871,625,ACC1Z
36878,0,CHIP1T
36894,393,REVCNT
36897,2204,RPM
36898,0,TPS
36898,108,MAP
36917,393,REVCNT
36920,2204,RPM
36920,0,TPS
36921,109,MAP
36943,395,REVCNT
36946,2340,RPM
36946,0,TPS
36947,109,MAP
36966,396,REVCNT
36969,2223,RPM
36969,0,TPS
36970,109,MAP
36989,494,ACC1X
36993,256,ACC1Y
36994,632,ACC1Z
36994,0,CHIP1T
37011,397,REVCNT
37014,2135,RPM
37014,0,TPS
37015,109,MAP
37032,398,REVCNT
37036,2092,RPM
37037,0,TPS
37037,109,MAP
37059,400,REVCNT
37062,2204,RPM
37062,0,TPS
37063,109,MAP
37085,400,REVCNT
37088,2204,RPM
37089,0,TPS
37089,109,MAP
37108,498,ACC1X
37112,518,ACC1Y
37112,607,ACC1Z
37113,0,CHIP1T
37130,401,REVCNT
37133,2236,RPM
37134,0,TPS
37134,109,MAP
37152,402,REVCNT
37155,2149,RPM
37155,0,TPS
37156,109,MAP
37178,404,REVCNT
37181,1980,RPM
37182,0,TPS
37182,109,MAP
37200,404,REVCNT
37203,1980,RPM
37204,0,TPS
37204,109,MAP
37224,512,ACC1X
37227,545,ACC1Y
37228,585,ACC1Z
37229,0,CHIP1T
37245,406,REVCNT
37249,2143,RPM
37250,0,TPS
37250,108,MAP
37273,406,REVCNT
37276,2143,RPM
37277,0,TPS
37277,109,MAP
37300,408,REVCNT
37303,2204,RPM
37304,0,TPS
37304,109,MAP
37322,409,REVCNT
37325,2168,RPM
37326,0,TPS
37326,109,MAP
37346,492,ACC1X
37350,533,ACC1Y
37350,614,ACC1Z
37351,0,CHIP1T
37367,410,REVCNT
37370,2148,RPM
37371,0,TPS
37371,109,MAP
37390,411,REVCNT
37393,2141,RPM
37393,0,TPS
37394,109,MAP
37415,413,REVCNT
37420,2336,RPM
37420,0,TPS
37421,109,MAP
37438,413,REVCNT
37441,2336,RPM
37442,0,TPS
37443,109,MAP
37463,765,ACC1X
37470,478,ACC1Y
37470,563,ACC1Z
37471,0,CHIP1T
37487,414,REVCNT
37490,2241,RPM
37491,0,TPS
37491,109,MAP
37509,415,REVCNT
37512,2145,RPM
37513,0,TPS
37513,109,MAP
37535,417,REVCNT
37538,2132,RPM
37539,0,TPS
37539,109,MAP
37558,418,REVCNT
37561,2252,RPM
37561,0,TPS
37562,109,MAP
37583,493,ACC1X
37586,495,ACC1Y
37587,569,ACC1Z
37587,0,CHIP1T
37615,419,REVCNT
37618,2327,RPM
37618,0,TPS
37619,109,MAP
37637,420,REVCNT
37640,2249,RPM
37641,0,TPS
37641,109,MAP
37663,422,REVCNT
37672,2160,RPM
37673,0,TPS
37673,109,MAP
37692,422,REVCNT
37695,2160,RPM
37695,0,TPS
37696,109,MAP
37715,496,ACC1X
37719,497,ACC1Y
37720,634,ACC1Z
37721,0,CHIP1T
37737,424,REVCNT
37740,2285,RPM
37740,0,TPS
37741,109,MAP
37758,424,REVCNT
37762,2285,RPM
37763,0,TPS
37763,109,MAP
37785,426,REVCNT
37788,2261,RPM
37789,0,TPS
37789,109,MAP
37808,427,REVCNT
37811,2170,RPM
37812,0,TPS
37812,109,MAP
37832,498,ACC1X
37835,518,ACC1Y
37835,572,ACC1Z
37836,0,CHIP1T
37853,428,REVCNT
37860,2106,RPM
37860,0,TPS
37861,108,MAP
37879,429,REVCNT
37882,2143,RPM
37882,0,TPS
37883,108,MAP
37905,431,REVCNT
37908,2304,RPM
37909,0,TPS
37910,109,MAP
37927,431,REVCNT
37931,2304,RPM
37932,0,TPS
37933,109,MAP
37952,479,ACC1X
37955,538,ACC1Y
37956,609,ACC1Z
37956,0,CHIP1T
37972,432,REVCNT
37976,2201,RPM
37977,0,TPS
37978,108,MAP
37995,433,REVCNT
37998,2111,RPM
37999,0,TPS
37999,109,MAP
38022,435,REVCNT
38025,2081,RPM
38025,0,TPS
38026,109,MAP
38044,436,REVCNT
38047,2292,RPM
38053,0,TPS
38053,108,MAP
38074,462,ACC1X
38077,548,ACC1Y
38077,661,ACC1Z
38078,0,CHIP1T
38094,436,REVCNT
38098,2292,RPM
38098,0,TPS
38099,108,MAP
38117,438,REVCNT
38120,2228,RPM
38121,0,TPS
38121,109,MAP
38144,439,REVCNT
38147,2192,RPM
38148,0,TPS
38148,109,MAP
38166,440,REVCNT
38169,2143,RPM
38169,0,TPS
38170,109,MAP
38190,473,ACC1X
38193,548,ACC1Y
38194,642,ACC1Z
38195,0,CHIP1T
38211,441,REVCNT
38214,2112,RPM
38215,0,TPS
38215,109,MAP
38233,442,REVCNT
38237,2133,RPM
38241,0,TPS
38241,108,MAP
38263,443,REVCNT
38266,2164,RPM
38267,0,TPS
38267,109,MAP
38286,444,REVCNT
38289,2145,RPM
38289,0,TPS
38290,109,MAP
38310,764,ACC1X
38313,507,ACC1Y
38313,610,ACC1Z
38315,0,CHIP1T
38331,446,REVCNT
38334,2270,RPM
38335,0,TPS
38336,109,MAP
38353,446,REVCNT
38356,2270,RPM
38358,0,TPS
38358,109,MAP
38380,0,DTPS+
38383,0,DTPS-
38383,0,DECAYINJ(+) - DECAYINJ(-)
38384,0,DECAYIGN(+) - DECAYIGN(-)
38402,449,REVCNT
38406,2066,RPM
38406,0,TPS
38407,109,MAP
38426,487,ACC1X
38435,534,ACC1Y
38436,617,ACC1Z
38437,0,CHIP1T
38454,449,REVCNT
38457,2066,RPM
38457,0,TPS
38458,109,MAP
38475,450,REVCNT
38478,2090,RPM
38479,0,TPS
38480,109,MAP
38502,452,REVCNT
38505,2343,RPM
38506,0,TPS
38507,109,MAP
38524,453,REVCNT
38528,2280,RPM
38529,0,TPS
38529,108,MAP
38549,489,ACC1X
38552,530,ACC1Y
38552,601,ACC1Z
38553,0,CHIP1T
38569,454,REVCNT
38573,2187,RPM
38574,0,TPS
38574,109,MAP
38592,455,REVCNT
38595,2125,RPM
38595,0,TPS
38596,109,MAP
38618,456,REVCNT
38625,2193,RPM
38626,0,TPS
38626,109,MAP
38644,458,REVCNT
38647,2299,RPM
38647,0,TPS
38648,109,MAP
38668,483,ACC1X
38671,542,ACC1Y
38672,591,ACC1Z
38673,0,CHIP1T
38689,459,REVCNT
38692,2208,RPM
38693,0,TPS
38693,109,MAP
38711,459,REVCNT
38715,2208,RPM
38715,0,TPS
38716,109,MAP
38737,461,REVCNT
38740,2103,RPM
38742,0,TPS
